arrival_time,service_start_time,service_end_time,date,time_taken
2024-01-01 02:53:37.185197160,2024-01-01 02:53:37.185197160,2024-01-01 02:53:51.283629420,2024-01-01,14.09843226
2024-01-01 02:53:43.491072000,2024-01-01 02:53:43.491072000,2024-01-01 02:54:20.230773420,2024-01-01,36.73970142
2024-01-01 02:53:43.799641800,2024-01-01 02:53:43.799641800,2024-01-01 02:54:10.194914160,2024-01-01,26.39527236
2024-01-01 02:53:45.837045000,2024-01-01 02:53:45.837045000,2024-01-01 02:54:01.465127880,2024-01-01,15.62808288
2024-01-01 02:54:00.941244120,2024-01-01 02:54:00.941244120,2024-01-01 02:54:18.790174200,2024-01-01,17.84893008
2024-01-01 02:54:13.849041540,2024-01-01 02:54:13.849041540,2024-01-01 02:54:28.049234520,2024-01-01,14.20019298
2024-01-01 02:54:14.178679800,2024-01-01 02:54:14.178679800,2024-01-01 02:54:21.242256780,2024-01-01,7.06357698
2024-01-01 02:54:17.190595500,2024-01-01 02:54:17.190595500,2024-01-01 02:54:33.839791620,2024-01-01,16.64919612
2024-01-01 02:54:20.343734460,2024-01-01 02:54:20.343734460,2024-01-01 02:54:43.695607080,2024-01-01,23.35187262
2024-01-01 02:54:33.716711100,2024-01-01 02:54:33.716711100,2024-01-01 02:55:15.038992620,2024-01-01,41.32228152
2024-01-01 02:54:33.955599720,2024-01-01 02:54:33.955599720,2024-01-01 02:54:54.183642840,2024-01-01,20.22804312
2024-01-01 02:54:35.274832380,2024-01-01 02:54:35.274832380,2024-01-01 02:55:03.910839960,2024-01-01,28.63600758
2024-01-01 02:54:54.583053540,2024-01-01 02:54:54.583053540,2024-01-01 02:54:58.071826920,2024-01-01,3.48877338
2024-01-01 02:54:56.943186060,2024-01-01 02:54:56.943186060,2024-01-01 02:55:09.324676440,2024-01-01,12.38149038
2024-01-01 02:55:09.635575140,2024-01-01 02:55:09.635575140,2024-01-01 02:55:09.823083780,2024-01-01,0.18750864
2024-01-01 02:55:12.900158580,2024-01-01 02:55:12.900158580,2024-01-01 02:55:18.565431900,2024-01-01,5.66527332
2024-01-01 02:55:14.157039000,2024-01-01 02:55:14.157039000,2024-01-01 02:55:40.083312720,2024-01-01,25.92627372
2024-01-01 02:55:17.500473180,2024-01-01 02:55:17.500473180,2024-01-01 02:56:53.597182020,2024-01-01,96.09670884
2024-01-01 02:55:32.873610960,2024-01-01 02:55:32.873610960,2024-01-01 02:55:34.962565140,2024-01-01,2.08895418
2024-01-01 02:55:56.103646980,2024-01-01 02:55:56.103646980,2024-01-01 02:56:06.370032120,2024-01-01,10.26638514
2024-01-01 02:56:17.382658980,2024-01-01 02:56:17.382658980,2024-01-01 02:56:49.578515339,2024-01-01,32.195856359
2024-01-01 02:56:23.456368860,2024-01-01 02:56:23.456368860,2024-01-01 02:56:28.020386100,2024-01-01,4.56401724
2024-01-01 02:56:36.690890220,2024-01-01 02:56:36.690890220,2024-01-01 02:56:52.888328460,2024-01-01,16.19743824
2024-01-01 02:56:39.443611140,2024-01-01 02:56:39.443611140,2024-01-01 02:57:05.859084780,2024-01-01,26.41547364
2024-01-01 02:56:43.606814160,2024-01-01 02:56:43.606814160,2024-01-01 02:57:02.748310920,2024-01-01,19.14149676
2024-01-01 02:57:10.805997720,2024-01-01 02:57:10.805997720,2024-01-01 02:57:14.971705739,2024-01-01,4.165708019
2024-01-01 02:57:10.963044000,2024-01-01 02:57:10.963044000,2024-01-01 02:57:19.745071440,2024-01-01,8.78202744
2024-01-01 02:57:12.035689680,2024-01-01 02:57:12.035689680,2024-01-01 02:57:42.665957160,2024-01-01,30.63026748
2024-01-01 02:57:14.832293040,2024-01-01 02:57:14.832293040,2024-01-01 02:57:30.991179719,2024-01-01,16.158886679
2024-01-01 02:57:15.154979459,2024-01-01 02:57:15.154979459,2024-01-01 02:57:15.259846199,2024-01-01,0.10486674
2024-01-01 02:57:17.557415460,2024-01-01 02:57:17.557415460,2024-01-01 02:57:46.182476820,2024-01-01,28.62506136
2024-01-01 02:57:28.054640220,2024-01-01 02:57:28.054640220,2024-01-01 02:57:28.773637740,2024-01-01,0.71899752
2024-01-01 02:57:34.620876060,2024-01-01 02:57:34.620876060,2024-01-01 02:58:02.008345260,2024-01-01,27.3874692
2024-01-01 02:58:01.403232300,2024-01-01 02:58:01.403232300,2024-01-01 02:58:05.928213660,2024-01-01,4.52498136
2024-01-01 02:58:21.811583160,2024-01-01 02:58:21.811583160,2024-01-01 02:59:25.248317580,2024-01-01,63.43673442
2024-01-01 02:58:26.830856820,2024-01-01 02:58:26.830856820,2024-01-01 02:58:36.006299640,2024-01-01,9.17544282
2024-01-01 02:58:30.434771819,2024-01-01 02:58:30.434771819,2024-01-01 02:58:38.352938698,2024-01-01,7.918166879
2024-01-01 02:58:36.165249540,2024-01-01 02:58:36.165249540,2024-01-01 02:58:39.389481720,2024-01-01,3.22423218
2024-01-01 02:58:46.873062540,2024-01-01 02:58:46.873062540,2024-01-01 02:58:54.167326260,2024-01-01,7.29426372
2024-01-01 02:58:50.617803060,2024-01-01 02:58:50.617803060,2024-01-01 02:59:32.472515280,2024-01-01,41.85471222
2024-01-01 02:59:02.360550000,2024-01-01 02:59:02.360550000,2024-01-01 03:00:54.535474620,2024-01-01,112.17492462
2024-01-01 02:59:08.680182480,2024-01-01 02:59:08.680182480,2024-01-01 02:59:17.867297820,2024-01-01,9.18711534
2024-01-01 02:59:18.316990860,2024-01-01 02:59:18.316990860,2024-01-01 02:59:30.223272060,2024-01-01,11.9062812
2024-01-01 02:59:25.192095600,2024-01-01 02:59:25.192095600,2024-01-01 02:59:50.799883020,2024-01-01,25.60778742
2024-01-01 02:59:29.377695300,2024-01-01 02:59:29.377695300,2024-01-01 03:00:12.843208860,2024-01-01,43.46551356
2024-01-01 03:00:04.960901940,2024-01-01 03:00:04.960901940,2024-01-01 03:00:22.941922500,2024-01-01,17.98102056
2024-01-01 03:00:22.267956000,2024-01-01 03:00:22.267956000,2024-01-01 03:00:32.203968000,2024-01-01,9.936012
2024-01-01 03:00:24.079410000,2024-01-01 03:00:24.079410000,2024-01-01 03:00:34.721138880,2024-01-01,10.64172888
2024-01-01 03:00:48.421469100,2024-01-01 03:00:48.421469100,2024-01-01 03:01:12.210914460,2024-01-01,23.78944536
2024-01-01 03:00:56.441313060,2024-01-01 03:00:56.441313060,2024-01-01 03:00:56.505782099,2024-01-01,0.064469039
2024-01-01 03:01:23.435786940,2024-01-01 03:01:23.435786940,2024-01-01 03:01:42.765865320,2024-01-01,19.33007838
2024-01-01 03:01:42.740360400,2024-01-01 03:01:42.740360400,2024-01-01 03:01:51.525752640,2024-01-01,8.78539224
2024-01-01 03:01:49.385439840,2024-01-01 03:01:49.385439840,2024-01-01 03:02:21.002189580,2024-01-01,31.61674974
2024-01-01 03:01:49.658146920,2024-01-01 03:01:49.658146920,2024-01-01 03:01:51.610197120,2024-01-01,1.9520502
2024-01-01 03:01:53.412953460,2024-01-01 03:01:53.412953460,2024-01-01 03:02:11.157413220,2024-01-01,17.74445976
2024-01-01 03:02:02.774006520,2024-01-01 03:02:02.774006520,2024-01-01 03:02:15.889989780,2024-01-01,13.11598326
2024-01-01 03:02:14.818374540,2024-01-01 03:02:14.818374540,2024-01-01 03:02:35.381014440,2024-01-01,20.5626399
2024-01-01 03:02:18.397430700,2024-01-01 03:02:18.397430700,2024-01-01 03:02:19.738474260,2024-01-01,1.34104356
2024-01-01 03:02:20.198323740,2024-01-01 03:02:20.198323740,2024-01-01 03:02:37.547563080,2024-01-01,17.34923934
2024-01-01 03:02:41.814968760,2024-01-01 03:02:41.814968760,2024-01-01 03:02:58.302175200,2024-01-01,16.48720644
2024-01-01 03:03:31.742458740,2024-01-01 03:03:31.742458740,2024-01-01 03:03:48.192096600,2024-01-01,16.44963786
2024-01-01 03:03:40.693193280,2024-01-01 03:03:40.693193280,2024-01-01 03:03:59.194155960,2024-01-01,18.50096268
2024-01-01 03:03:42.953451660,2024-01-01 03:03:42.953451660,2024-01-01 03:04:05.522592840,2024-01-01,22.56914118
2024-01-01 03:03:46.767969300,2024-01-01 03:03:46.767969300,2024-01-01 03:04:19.461955500,2024-01-01,32.6939862
2024-01-01 03:03:46.990711980,2024-01-01 03:03:46.990711980,2024-01-01 03:03:53.280015720,2024-01-01,6.28930374
2024-01-01 03:04:16.473374280,2024-01-01 03:04:16.473374280,2024-01-01 03:04:51.338408040,2024-01-01,34.86503376
2024-01-01 03:04:17.976746820,2024-01-01 03:04:17.976746820,2024-01-01 03:04:31.770039120,2024-01-01,13.7932923
2024-01-01 03:04:28.287634860,2024-01-01 03:04:28.287634860,2024-01-01 03:04:29.891418600,2024-01-01,1.60378374
2024-01-01 03:04:32.131010760,2024-01-01 03:04:32.131010760,2024-01-01 03:04:33.337711260,2024-01-01,1.2067005
2024-01-01 03:04:41.825037000,2024-01-01 03:04:41.825037000,2024-01-01 03:04:49.961507160,2024-01-01,8.13647016
2024-01-01 03:04:54.471700560,2024-01-01 03:04:54.471700560,2024-01-01 03:05:25.204464360,2024-01-01,30.7327638
2024-01-01 03:05:15.716970900,2024-01-01 03:05:15.716970900,2024-01-01 03:05:40.315158600,2024-01-01,24.5981877
2024-01-01 03:05:18.491401200,2024-01-01 03:05:18.491401200,2024-01-01 03:05:49.572881100,2024-01-01,31.0814799
2024-01-01 03:05:18.624081960,2024-01-01 03:05:18.624081960,2024-01-01 03:05:33.189998640,2024-01-01,14.56591668
2024-01-01 03:05:20.390578800,2024-01-01 03:05:20.390578800,2024-01-01 03:05:31.994057040,2024-01-01,11.60347824
2024-01-01 03:05:48.023837160,2024-01-01 03:05:48.023837160,2024-01-01 03:05:51.214364820,2024-01-01,3.19052766
2024-01-01 03:06:12.871053420,2024-01-01 03:06:12.871053420,2024-01-01 03:06:20.826729720,2024-01-01,7.9556763
2024-01-01 03:06:23.789185140,2024-01-01 03:06:23.789185140,2024-01-01 03:06:35.173093500,2024-01-01,11.38390836
2024-01-01 03:06:34.800189720,2024-01-01 03:06:34.800189720,2024-01-01 03:06:36.655667160,2024-01-01,1.85547744
2024-01-01 03:06:47.925000480,2024-01-01 03:06:47.925000480,2024-01-01 03:06:52.909924920,2024-01-01,4.98492444
2024-01-01 03:06:50.238864840,2024-01-01 03:06:50.238864840,2024-01-01 03:07:08.476140420,2024-01-01,18.23727558
2024-01-01 03:07:19.737379560,2024-01-01 03:07:19.737379560,2024-01-01 03:07:46.347997680,2024-01-01,26.61061812
2024-01-01 03:07:26.248695180,2024-01-01 03:07:26.248695180,2024-01-01 03:09:34.358152800,2024-01-01,128.10945762
2024-01-01 03:07:32.046024780,2024-01-01 03:07:32.046024780,2024-01-01 03:08:26.141136840,2024-01-01,54.09511206
2024-01-01 03:07:40.826627940,2024-01-01 03:07:40.826627940,2024-01-01 03:08:01.402674120,2024-01-01,20.57604618
2024-01-01 03:07:41.403883920,2024-01-01 03:07:41.403883920,2024-01-01 03:07:52.341510120,2024-01-01,10.9376262
2024-01-01 03:07:43.586224380,2024-01-01 03:07:43.586224380,2024-01-01 03:08:03.808000320,2024-01-01,20.22177594
2024-01-01 03:07:59.660693460,2024-01-01 03:07:59.660693460,2024-01-01 03:08:30.463746179,2024-01-01,30.803052719
2024-01-01 03:08:00.697832760,2024-01-01 03:08:00.697832760,2024-01-01 03:08:03.216722040,2024-01-01,2.51888928
2024-01-01 03:08:11.788259400,2024-01-01 03:08:11.788259400,2024-01-01 03:08:22.337690400,2024-01-01,10.549431
2024-01-01 03:08:15.166259820,2024-01-01 03:08:15.166259820,2024-01-01 03:08:51.793190040,2024-01-01,36.62693022
2024-01-01 03:08:21.083966880,2024-01-01 03:08:21.083966880,2024-01-01 03:08:30.768710280,2024-01-01,9.6847434
2024-01-01 03:08:25.171793220,2024-01-01 03:08:25.171793220,2024-01-01 03:08:42.138467160,2024-01-01,16.96667394
2024-01-01 03:08:30.446374919,2024-01-01 03:08:30.446374919,2024-01-01 03:08:48.169820579,2024-01-01,17.72344566
2024-01-01 03:08:45.681142800,2024-01-01 03:08:45.681142800,2024-01-01 03:08:49.759637580,2024-01-01,4.07849478
2024-01-01 03:08:49.912001220,2024-01-01 03:08:49.912001220,2024-01-01 03:08:58.907723100,2024-01-01,8.99572188
2024-01-01 03:08:59.939723640,2024-01-01 03:08:59.939723640,2024-01-01 03:09:08.084395740,2024-01-01,8.1446721
2024-01-01 03:09:07.696041060,2024-01-01 03:09:07.696041060,2024-01-01 03:09:08.226960180,2024-01-01,0.53091912
2024-01-01 03:09:20.772032160,2024-01-01 03:09:20.772032160,2024-01-01 03:09:21.261815999,2024-01-01,0.489783839
2024-01-01 03:09:53.915091900,2024-01-01 03:09:53.915091900,2024-01-01 03:10:29.554884120,2024-01-01,35.63979222
2024-01-01 03:10:09.741955140,2024-01-01 03:10:09.741955140,2024-01-01 03:10:16.120479240,2024-01-01,6.3785241
2024-01-01 03:10:12.645902520,2024-01-01 03:10:12.645902520,2024-01-01 03:10:27.245394420,2024-01-01,14.5994919
2024-01-01 03:10:13.026058680,2024-01-01 03:10:13.026058680,2024-01-01 03:10:20.123178480,2024-01-01,7.0971198
2024-01-01 03:10:16.676090280,2024-01-01 03:10:16.676090280,2024-01-01 03:11:13.172011020,2024-01-01,56.49592074
2024-01-01 03:10:27.524818140,2024-01-01 03:10:27.524818140,2024-01-01 03:10:33.527922480,2024-01-01,6.00310434
2024-01-01 03:10:28.158361440,2024-01-01 03:10:28.158361440,2024-01-01 03:10:39.388701780,2024-01-01,11.23034034
2024-01-01 03:10:36.389232900,2024-01-01 03:10:36.389232900,2024-01-01 03:11:17.618161560,2024-01-01,41.22892866
2024-01-01 03:10:47.290378980,2024-01-01 03:10:47.290378980,2024-01-01 03:11:24.185176380,2024-01-01,36.8947974
2024-01-01 03:10:52.172361540,2024-01-01 03:10:52.172361540,2024-01-01 03:10:56.290751819,2024-01-01,4.118390279
2024-01-01 03:11:09.856161060,2024-01-01 03:11:09.856161060,2024-01-01 03:11:42.311012580,2024-01-01,32.45485152
2024-01-01 03:11:11.208788040,2024-01-01 03:11:11.208788040,2024-01-01 03:11:23.465470980,2024-01-01,12.25668294
2024-01-01 03:11:12.146114100,2024-01-01 03:11:12.146114100,2024-01-01 03:11:25.339158060,2024-01-01,13.19304396
2024-01-01 03:11:27.777883020,2024-01-01 03:11:27.777883020,2024-01-01 03:11:30.643284180,2024-01-01,2.86540116
2024-01-01 03:11:35.987925720,2024-01-01 03:11:35.987925720,2024-01-01 03:11:37.668638580,2024-01-01,1.68071286
2024-01-01 03:11:49.980437580,2024-01-01 03:11:49.980437580,2024-01-01 03:12:16.015039620,2024-01-01,26.03460204
2024-01-01 03:11:56.827925580,2024-01-01 03:11:56.827925580,2024-01-01 03:12:10.549813860,2024-01-01,13.72188828
2024-01-01 03:12:00.222680640,2024-01-01 03:12:00.222680640,2024-01-01 03:12:11.706890700,2024-01-01,11.48421006
2024-01-01 03:12:20.740565040,2024-01-01 03:12:20.740565040,2024-01-01 03:12:46.890837060,2024-01-01,26.15027202
2024-01-01 03:12:40.018823760,2024-01-01 03:12:40.018823760,2024-01-01 03:13:09.025917720,2024-01-01,29.00709396
2024-01-01 03:12:54.256209600,2024-01-01 03:12:54.256209600,2024-01-01 03:12:57.717298200,2024-01-01,3.4610886
2024-01-01 03:12:58.068052980,2024-01-01 03:12:58.068052980,2024-01-01 03:13:16.911773220,2024-01-01,18.84372024
2024-01-01 03:13:08.773983540,2024-01-01 03:13:08.773983540,2024-01-01 03:13:11.682687540,2024-01-01,2.908704
2024-01-01 03:13:14.147703240,2024-01-01 03:13:14.147703240,2024-01-01 03:13:41.983900980,2024-01-01,27.83619774
2024-01-01 03:13:15.300312060,2024-01-01 03:13:15.300312060,2024-01-01 03:13:36.698194080,2024-01-01,21.39788202
2024-01-01 03:13:45.212710200,2024-01-01 03:13:45.212710200,2024-01-01 03:14:47.965365900,2024-01-01,62.7526557
2024-01-01 03:13:46.978275600,2024-01-01 03:13:46.978275600,2024-01-01 03:13:48.407293740,2024-01-01,1.42901814
2024-01-01 03:14:22.984163400,2024-01-01 03:14:22.984163400,2024-01-01 03:14:24.159103920,2024-01-01,1.17494052
2024-01-01 03:14:30.071375580,2024-01-01 03:14:30.071375580,2024-01-01 03:14:36.702301440,2024-01-01,6.63092586
